product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,review_content
B000000769,Sample Product 769,Electronics|TV|Smart,₹1811,₹1189,9%,2.6,"30,025",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000770,Sample Product 770,Electronics|TV|Smart,₹3120,₹4500,69%,2.3,"49,631",Great quality product with nice features.,Do not buy this waste of money.
B000000771,Sample Product 771,Electronics|TV|Smart,₹895,₹1171,21%,3.4,"30,735",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000772,Sample Product 772,Electronics|TV|Smart,₹4136,₹8427,26%,3.4,516,Great quality product with nice features.,Do not buy this waste of money.
B000000773,Sample Product 773,Clothing|Men|Shirts,₹4788,₹1671,45%,4.5,"45,247",Great quality product with nice features.,"It is okay, nothing special."
B000000774,Sample Product 774,Computers|Laptops|Gaming,₹3211,₹6091,72%,2.7,"1,192",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000775,Sample Product 775,Electronics|TV|Smart,₹1424,₹9635,73%,3.1,"32,265",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000776,Sample Product 776,Electronics|TV|Smart,₹417,₹6842,15%,4.4,"43,629",Great quality product with nice features.,"Terrible, broke after one day."
B000000777,Sample Product 777,Clothing|Men|Shirts,₹2496,₹1949,60%,4.5,"46,217",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000778,Sample Product 778,Clothing|Men|Shirts,₹2262,₹3039,55%,3.2,"6,298",Great quality product with nice features.,"Terrible, broke after one day."
B000000779,Sample Product 779,Home|Kitchen|Appliances,₹2845,₹4459,25%,3.4,"27,857",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000780,Sample Product 780,Electronics|TV|Smart,₹1691,₹6785,30%,2.9,"49,424",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000781,Sample Product 781,Home|Kitchen|Appliances,₹3211,₹5932,23%,4.8,"8,335",Great quality product with nice features.,"Terrible, broke after one day."
B000000782,Sample Product 782,Clothing|Men|Shirts,₹4030,₹4760,64%,2.4,"24,163",Great quality product with nice features.,"It is okay, nothing special."
B000000783,Sample Product 783,Clothing|Men|Shirts,₹2096,₹2861,75%,4.8,"6,009",Great quality product with nice features.,Do not buy this waste of money.
B000000784,Sample Product 784,Computers|Laptops|Gaming,₹1412,₹6664,51%,4.1,"7,988",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000785,Sample Product 785,Electronics|TV|Smart,₹1385,₹4170,75%,3.6,"30,967",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000786,Sample Product 786,Home|Kitchen|Appliances,₹4411,₹2253,30%,2.1,"3,333",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000787,Sample Product 787,Clothing|Men|Shirts,₹2483,₹8600,44%,3.4,788,Great quality product with nice features.,"Amazing product, totally worth it!"
B000000788,Sample Product 788,Clothing|Men|Shirts,₹3339,₹2438,9%,3.2,"38,991",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000789,Sample Product 789,Home|Kitchen|Appliances,₹2239,₹9062,25%,2.5,"9,874",Great quality product with nice features.,Do not buy this waste of money.
B000000790,Sample Product 790,Computers|Laptops|Gaming,₹1804,₹6476,8%,4.0,"17,007",Great quality product with nice features.,Do not buy this waste of money.
B000000791,Sample Product 791,Clothing|Men|Shirts,₹462,₹7088,27%,4.9,"20,226",Great quality product with nice features.,"Terrible, broke after one day."
B000000792,Sample Product 792,Electronics|TV|Smart,₹2704,₹9116,19%,3.7,"36,445",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000793,Sample Product 793,Clothing|Men|Shirts,₹1816,₹6804,12%,4.1,"35,341",Great quality product with nice features.,Do not buy this waste of money.
B000000794,Sample Product 794,Electronics|TV|Smart,₹4551,₹7845,45%,2.2,"39,684",Great quality product with nice features.,"It is okay, nothing special."
B000000795,Sample Product 795,Home|Kitchen|Appliances,₹4386,₹8375,23%,3.3,"5,034",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000796,Sample Product 796,Electronics|TV|Smart,₹3838,₹9586,50%,2.3,"7,789",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000797,Sample Product 797,Home|Kitchen|Appliances,₹2569,₹7133,32%,3.8,"15,690",Great quality product with nice features.,Do not buy this waste of money.
B000000798,Sample Product 798,Electronics|TV|Smart,₹4895,₹1097,72%,4.8,"44,221",Great quality product with nice features.,"It is okay, nothing special."
B000000799,Sample Product 799,Home|Kitchen|Appliances,₹656,₹3562,19%,4.0,"21,599",Great quality product with nice features.,"Terrible, broke after one day."
B000000800,Sample Product 800,Electronics|TV|Smart,₹925,₹2836,41%,2.2,"37,481",Great quality product with nice features.,Do not buy this waste of money.
B000000801,Sample Product 801,Computers|Laptops|Gaming,₹2908,₹1072,5%,3.1,"29,704",Great quality product with nice features.,"It is okay, nothing special."
B000000802,Sample Product 802,Electronics|TV|Smart,₹4621,₹8021,71%,3.7,67,Great quality product with nice features.,"Amazing product, totally worth it!"
B000000803,Sample Product 803,Electronics|TV|Smart,₹2819,₹6671,28%,3.2,"48,624",Great quality product with nice features.,"It is okay, nothing special."
B000000804,Sample Product 804,Computers|Laptops|Gaming,₹3608,₹7597,31%,4.5,"45,247",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000805,Sample Product 805,Clothing|Men|Shirts,₹3841,₹2590,44%,4.4,"7,534",Great quality product with nice features.,Do not buy this waste of money.
B000000806,Sample Product 806,Clothing|Men|Shirts,₹1674,₹7066,67%,3.8,"15,104",Great quality product with nice features.,Do not buy this waste of money.
B000000807,Sample Product 807,Electronics|TV|Smart,₹4098,₹5124,65%,3.1,"4,617",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000808,Sample Product 808,Computers|Laptops|Gaming,₹2229,₹2133,40%,2.8,"46,046",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000809,Sample Product 809,Electronics|TV|Smart,₹2503,₹2017,28%,2.3,"38,499",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000810,Sample Product 810,Home|Kitchen|Appliances,₹3429,₹4148,28%,3.1,"43,493",Great quality product with nice features.,Do not buy this waste of money.
B000000811,Sample Product 811,Home|Kitchen|Appliances,₹688,₹2037,8%,3.2,"11,773",Great quality product with nice features.,"Terrible, broke after one day."
B000000812,Sample Product 812,Electronics|TV|Smart,₹2112,₹3637,71%,4.0,"23,850",Great quality product with nice features.,Do not buy this waste of money.
B000000813,Sample Product 813,Clothing|Men|Shirts,₹1647,₹7485,38%,4.0,"49,037",Great quality product with nice features.,"It is okay, nothing special."
B000000814,Sample Product 814,Clothing|Men|Shirts,₹394,₹597,61%,2.2,"12,941",Great quality product with nice features.,Do not buy this waste of money.
B000000815,Sample Product 815,Electronics|TV|Smart,₹2085,₹4250,53%,3.2,"16,933",Great quality product with nice features.,Do not buy this waste of money.
B000000816,Sample Product 816,Electronics|TV|Smart,₹3217,₹9035,57%,2.5,"29,770",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000817,Sample Product 817,Home|Kitchen|Appliances,₹1790,₹8674,27%,2.5,"24,649",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000818,Sample Product 818,Clothing|Men|Shirts,₹1236,₹8603,73%,4.5,"47,412",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000819,Sample Product 819,Electronics|TV|Smart,₹2164,₹5913,57%,2.1,"32,967",Great quality product with nice features.,Do not buy this waste of money.
B000000820,Sample Product 820,Home|Kitchen|Appliances,₹4555,₹5166,66%,3.3,"27,778",Great quality product with nice features.,"Terrible, broke after one day."
B000000821,Sample Product 821,Clothing|Men|Shirts,₹4895,₹1110,45%,2.5,"32,568",Great quality product with nice features.,"It is okay, nothing special."
B000000822,Sample Product 822,Computers|Laptops|Gaming,₹4643,₹2227,61%,4.6,"49,724",Great quality product with nice features.,"It is okay, nothing special."
B000000823,Sample Product 823,Home|Kitchen|Appliances,₹4870,₹2354,64%,3.7,"17,175",Great quality product with nice features.,"Terrible, broke after one day."
B000000824,Sample Product 824,Clothing|Men|Shirts,₹1107,₹5555,58%,2.7,"42,599",Great quality product with nice features.,"Terrible, broke after one day."
B000000825,Sample Product 825,Clothing|Men|Shirts,₹2614,₹2824,74%,3.5,"13,799",Great quality product with nice features.,"It is okay, nothing special."
B000000826,Sample Product 826,Home|Kitchen|Appliances,₹3626,₹9869,61%,4.2,"17,559",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000827,Sample Product 827,Computers|Laptops|Gaming,₹4781,₹9783,14%,4.9,"44,238",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000828,Sample Product 828,Home|Kitchen|Appliances,₹1347,₹6274,44%,2.7,179,Great quality product with nice features.,"Amazing product, totally worth it!"
B000000829,Sample Product 829,Clothing|Men|Shirts,₹4002,₹7019,11%,4.7,"20,471",Great quality product with nice features.,"It is okay, nothing special."
B000000830,Sample Product 830,Electronics|TV|Smart,₹1535,₹2249,42%,4.8,"17,119",Great quality product with nice features.,"Terrible, broke after one day."
B000000831,Sample Product 831,Electronics|TV|Smart,₹671,₹1281,65%,4.7,"22,617",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000832,Sample Product 832,Home|Kitchen|Appliances,₹2482,₹8048,7%,3.9,799,Great quality product with nice features.,"It is okay, nothing special."
B000000833,Sample Product 833,Clothing|Men|Shirts,₹1345,₹7323,55%,3.9,"7,602",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000834,Sample Product 834,Electronics|TV|Smart,₹2184,₹2605,51%,3.2,"25,364",Great quality product with nice features.,Do not buy this waste of money.
B000000835,Sample Product 835,Clothing|Men|Shirts,₹377,₹4367,72%,4.3,"2,796",Great quality product with nice features.,"Terrible, broke after one day."
B000000836,Sample Product 836,Home|Kitchen|Appliances,₹1987,₹7693,42%,3.6,"31,927",Great quality product with nice features.,Do not buy this waste of money.
B000000837,Sample Product 837,Electronics|TV|Smart,₹4679,₹5476,40%,4.0,"45,265",Great quality product with nice features.,"It is okay, nothing special."
B000000838,Sample Product 838,Clothing|Men|Shirts,₹1365,₹2613,45%,3.3,"37,357",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000839,Sample Product 839,Electronics|TV|Smart,₹4926,₹6379,73%,4.2,"7,298",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000840,Sample Product 840,Home|Kitchen|Appliances,₹1140,₹4470,17%,4.5,"3,085",Great quality product with nice features.,Do not buy this waste of money.
B000000841,Sample Product 841,Clothing|Men|Shirts,₹1017,₹9759,62%,2.4,"30,330",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000842,Sample Product 842,Electronics|TV|Smart,₹985,₹7764,54%,4.5,"11,111",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000843,Sample Product 843,Home|Kitchen|Appliances,₹2852,₹2077,34%,3.6,732,Great quality product with nice features.,Do not buy this waste of money.
B000000844,Sample Product 844,Electronics|TV|Smart,₹121,₹9703,66%,4.5,"1,130",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000845,Sample Product 845,Electronics|TV|Smart,₹4669,₹2774,29%,3.3,"28,023",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000846,Sample Product 846,Computers|Laptops|Gaming,₹3291,₹5369,31%,3.1,"1,606",Great quality product with nice features.,Do not buy this waste of money.
B000000847,Sample Product 847,Computers|Laptops|Gaming,₹2453,₹7244,55%,4.7,"11,971",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000848,Sample Product 848,Home|Kitchen|Appliances,₹4899,₹2926,61%,2.8,"43,706",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000849,Sample Product 849,Computers|Laptops|Gaming,₹786,₹6046,51%,4.5,"44,131",Great quality product with nice features.,"It is okay, nothing special."
B000000850,Sample Product 850,Home|Kitchen|Appliances,₹384,₹7352,43%,3.5,"29,266",Great quality product with nice features.,Do not buy this waste of money.
B000000851,Sample Product 851,Computers|Laptops|Gaming,₹4911,₹3051,20%,3.5,"32,331",Great quality product with nice features.,"Terrible, broke after one day."
B000000852,Sample Product 852,Electronics|TV|Smart,₹3847,₹6911,26%,2.9,"2,934",Great quality product with nice features.,"Terrible, broke after one day."
B000000853,Sample Product 853,Home|Kitchen|Appliances,₹862,₹507,58%,3.7,"15,188",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000854,Sample Product 854,Home|Kitchen|Appliances,₹2528,₹8587,25%,3.0,"25,792",Great quality product with nice features.,"It is okay, nothing special."
B000000855,Sample Product 855,Electronics|TV|Smart,₹2607,₹3055,76%,2.1,"24,901",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000856,Sample Product 856,Home|Kitchen|Appliances,₹128,₹975,20%,2.8,"5,075",Great quality product with nice features.,"Terrible, broke after one day."
B000000857,Sample Product 857,Home|Kitchen|Appliances,₹1006,₹5916,63%,2.0,"46,806",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000858,Sample Product 858,Computers|Laptops|Gaming,₹3204,₹9176,35%,4.9,"26,427",Great quality product with nice features.,"It is okay, nothing special."
B000000859,Sample Product 859,Home|Kitchen|Appliances,₹4099,₹7739,46%,4.9,"39,868",Great quality product with nice features.,"It is okay, nothing special."
B000000860,Sample Product 860,Clothing|Men|Shirts,₹3094,₹7210,78%,3.2,894,Great quality product with nice features.,"Amazing product, totally worth it!"
B000000861,Sample Product 861,Electronics|TV|Smart,₹2606,₹5500,36%,4.2,"34,159",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000862,Sample Product 862,Computers|Laptops|Gaming,₹4765,₹5154,63%,3.0,"19,774",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000863,Sample Product 863,Computers|Laptops|Gaming,₹3709,₹8578,38%,4.0,"4,240",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000864,Sample Product 864,Clothing|Men|Shirts,₹3653,₹6563,13%,4.4,"20,864",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000865,Sample Product 865,Electronics|TV|Smart,₹1553,₹2785,15%,4.8,"3,433",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000866,Sample Product 866,Electronics|TV|Smart,₹4933,₹5723,14%,3.2,"35,140",Great quality product with nice features.,Do not buy this waste of money.
B000000867,Sample Product 867,Computers|Laptops|Gaming,₹3456,₹7471,21%,4.3,"1,516",Great quality product with nice features.,"It is okay, nothing special."
B000000868,Sample Product 868,Home|Kitchen|Appliances,₹615,₹4025,72%,2.8,"31,671",Great quality product with nice features.,"It is okay, nothing special."
B000000869,Sample Product 869,Computers|Laptops|Gaming,₹138,₹3322,52%,5.0,"48,675",Great quality product with nice features.,"It is okay, nothing special."
B000000870,Sample Product 870,Electronics|TV|Smart,₹3442,₹5443,56%,2.1,"39,095",Great quality product with nice features.,Do not buy this waste of money.
B000000871,Sample Product 871,Clothing|Men|Shirts,₹986,₹7030,29%,3.8,"14,606",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000872,Sample Product 872,Computers|Laptops|Gaming,₹2944,₹758,25%,4.0,"5,587",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000873,Sample Product 873,Electronics|TV|Smart,₹2304,₹782,69%,4.1,"35,686",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000874,Sample Product 874,Computers|Laptops|Gaming,₹1198,₹2398,67%,2.4,"48,670",Great quality product with nice features.,Do not buy this waste of money.
B000000875,Sample Product 875,Home|Kitchen|Appliances,₹1923,₹4635,55%,4.8,"31,187",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000876,Sample Product 876,Computers|Laptops|Gaming,₹3301,₹7129,40%,2.5,"26,929",Great quality product with nice features.,Do not buy this waste of money.
B000000877,Sample Product 877,Computers|Laptops|Gaming,₹3255,₹3700,70%,3.9,"32,729",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000878,Sample Product 878,Electronics|TV|Smart,₹3193,₹5610,19%,2.7,"17,552",Great quality product with nice features.,"Terrible, broke after one day."
B000000879,Sample Product 879,Electronics|TV|Smart,₹3630,₹7667,43%,2.9,"21,494",Great quality product with nice features.,"It is okay, nothing special."
B000000880,Sample Product 880,Electronics|TV|Smart,₹3878,₹1112,74%,3.6,"20,712",Great quality product with nice features.,"It is okay, nothing special."
B000000881,Sample Product 881,Computers|Laptops|Gaming,₹2996,₹1187,5%,3.3,"20,040",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000882,Sample Product 882,Home|Kitchen|Appliances,₹3553,₹4190,27%,2.5,"36,562",Great quality product with nice features.,"Terrible, broke after one day."
B000000883,Sample Product 883,Clothing|Men|Shirts,₹3611,₹9304,43%,2.5,"9,948",Great quality product with nice features.,"It is okay, nothing special."
B000000884,Sample Product 884,Clothing|Men|Shirts,₹1088,₹2807,61%,3.3,"32,336",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000885,Sample Product 885,Electronics|TV|Smart,₹4216,₹7633,38%,4.3,"15,860",Great quality product with nice features.,"Terrible, broke after one day."
B000000886,Sample Product 886,Electronics|TV|Smart,₹4126,₹7009,45%,4.7,"23,123",Great quality product with nice features.,"It is okay, nothing special."
B000000887,Sample Product 887,Computers|Laptops|Gaming,₹4279,₹6406,77%,2.3,"1,578",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000888,Sample Product 888,Clothing|Men|Shirts,₹1782,₹3091,17%,3.2,"42,257",Great quality product with nice features.,Do not buy this waste of money.
B000000889,Sample Product 889,Electronics|TV|Smart,₹4765,₹7683,74%,2.3,"28,351",Great quality product with nice features.,"Terrible, broke after one day."
B000000890,Sample Product 890,Home|Kitchen|Appliances,₹4063,₹5748,10%,2.0,"41,933",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000891,Sample Product 891,Home|Kitchen|Appliances,₹1033,₹9266,56%,4.0,"33,799",Great quality product with nice features.,"Terrible, broke after one day."
B000000892,Sample Product 892,Electronics|TV|Smart,₹3698,₹5608,7%,3.8,"31,899",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000893,Sample Product 893,Electronics|TV|Smart,₹3333,₹4104,67%,2.5,"15,882",Great quality product with nice features.,"Terrible, broke after one day."
B000000894,Sample Product 894,Clothing|Men|Shirts,₹2080,₹1169,53%,2.7,"10,786",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000895,Sample Product 895,Clothing|Men|Shirts,₹1955,₹4864,51%,2.1,"6,692",Great quality product with nice features.,"It is okay, nothing special."
B000000896,Sample Product 896,Computers|Laptops|Gaming,₹3156,₹7829,59%,4.5,"17,298",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000897,Sample Product 897,Clothing|Men|Shirts,₹892,₹1783,68%,4.9,"6,359",Great quality product with nice features.,"It is okay, nothing special."
B000000898,Sample Product 898,Home|Kitchen|Appliances,₹891,₹1423,69%,2.4,"19,582",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000899,Sample Product 899,Home|Kitchen|Appliances,₹1909,₹1625,71%,2.7,"1,463",Great quality product with nice features.,"It is okay, nothing special."
B000000900,Sample Product 900,Electronics|TV|Smart,₹2355,₹2029,19%,4.6,"15,512",Great quality product with nice features.,"It is okay, nothing special."
B000000901,Sample Product 901,Clothing|Men|Shirts,₹3710,₹8938,36%,4.8,"10,571",Great quality product with nice features.,"Terrible, broke after one day."
B000000902,Sample Product 902,Computers|Laptops|Gaming,₹1707,₹4211,72%,3.3,"48,666",Great quality product with nice features.,Do not buy this waste of money.
B000000903,Sample Product 903,Home|Kitchen|Appliances,₹1084,₹8504,22%,2.2,"44,415",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000904,Sample Product 904,Home|Kitchen|Appliances,₹3776,₹6774,47%,2.1,"15,475",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000905,Sample Product 905,Computers|Laptops|Gaming,₹3480,₹4364,39%,3.7,"7,038",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000906,Sample Product 906,Computers|Laptops|Gaming,₹619,₹8333,62%,3.2,"28,130",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000907,Sample Product 907,Home|Kitchen|Appliances,₹690,₹7288,37%,2.1,"42,268",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000908,Sample Product 908,Home|Kitchen|Appliances,₹1150,₹726,18%,3.7,"13,387",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000909,Sample Product 909,Computers|Laptops|Gaming,₹3733,₹764,38%,2.0,"6,222",Great quality product with nice features.,"Terrible, broke after one day."
B000000910,Sample Product 910,Home|Kitchen|Appliances,₹4544,₹1145,65%,4.4,"23,475",Great quality product with nice features.,"It is okay, nothing special."
B000000911,Sample Product 911,Electronics|TV|Smart,₹1059,₹8044,8%,2.9,"40,538",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000912,Sample Product 912,Electronics|TV|Smart,₹792,₹6069,63%,2.1,"49,840",Great quality product with nice features.,Do not buy this waste of money.
B000000913,Sample Product 913,Computers|Laptops|Gaming,₹3999,₹3490,33%,3.8,"47,125",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000914,Sample Product 914,Clothing|Men|Shirts,₹4573,₹3004,10%,3.2,"21,046",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000915,Sample Product 915,Computers|Laptops|Gaming,₹3046,₹9846,53%,4.9,"25,784",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000916,Sample Product 916,Computers|Laptops|Gaming,₹626,₹1087,44%,3.6,"40,158",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000917,Sample Product 917,Clothing|Men|Shirts,₹3324,₹9677,69%,2.8,"4,923",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000918,Sample Product 918,Clothing|Men|Shirts,₹2353,₹4579,73%,4.1,"46,408",Great quality product with nice features.,"Terrible, broke after one day."
B000000919,Sample Product 919,Clothing|Men|Shirts,₹3444,₹3848,31%,2.8,"22,707",Great quality product with nice features.,Do not buy this waste of money.
B000000920,Sample Product 920,Electronics|TV|Smart,₹4065,₹6799,10%,4.7,"42,772",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000921,Sample Product 921,Home|Kitchen|Appliances,₹1975,₹4331,17%,3.1,"32,480",Great quality product with nice features.,"Terrible, broke after one day."
B000000922,Sample Product 922,Electronics|TV|Smart,₹1863,₹9933,68%,3.6,"5,179",Great quality product with nice features.,"Terrible, broke after one day."
B000000923,Sample Product 923,Home|Kitchen|Appliances,₹620,₹8881,66%,2.2,"30,023",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000924,Sample Product 924,Electronics|TV|Smart,₹1116,₹9672,23%,3.3,"15,241",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000925,Sample Product 925,Home|Kitchen|Appliances,₹216,₹2215,47%,4.5,"26,221",Great quality product with nice features.,"Terrible, broke after one day."
B000000926,Sample Product 926,Electronics|TV|Smart,₹2533,₹6950,78%,4.4,"36,737",Great quality product with nice features.,"Terrible, broke after one day."
B000000927,Sample Product 927,Clothing|Men|Shirts,₹683,₹5933,24%,2.7,"2,717",Great quality product with nice features.,"Terrible, broke after one day."
B000000928,Sample Product 928,Computers|Laptops|Gaming,₹494,₹1598,72%,2.7,"16,575",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000929,Sample Product 929,Electronics|TV|Smart,₹3888,₹7596,48%,4.5,"46,280",Great quality product with nice features.,"Terrible, broke after one day."
B000000930,Sample Product 930,Home|Kitchen|Appliances,₹2868,₹2826,27%,4.8,"17,720",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000931,Sample Product 931,Clothing|Men|Shirts,₹4267,₹9587,6%,2.3,"8,182",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000932,Sample Product 932,Electronics|TV|Smart,₹3960,₹6916,26%,3.4,"45,764",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000933,Sample Product 933,Electronics|TV|Smart,₹373,₹7480,61%,3.0,"44,067",Great quality product with nice features.,"It is okay, nothing special."
B000000934,Sample Product 934,Clothing|Men|Shirts,₹2113,₹7263,76%,4.6,"49,531",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000935,Sample Product 935,Electronics|TV|Smart,₹4533,₹2174,11%,2.3,"20,214",Great quality product with nice features.,"It is okay, nothing special."
B000000936,Sample Product 936,Computers|Laptops|Gaming,₹1489,₹8450,60%,2.6,"6,381",Great quality product with nice features.,"Terrible, broke after one day."
B000000937,Sample Product 937,Electronics|TV|Smart,₹3666,₹9622,71%,4.3,616,Great quality product with nice features.,"Terrible, broke after one day."
B000000938,Sample Product 938,Computers|Laptops|Gaming,₹4802,₹9415,20%,2.2,464,Great quality product with nice features.,Do not buy this waste of money.
B000000939,Sample Product 939,Computers|Laptops|Gaming,₹265,₹6549,55%,3.5,"31,974",Great quality product with nice features.,"Terrible, broke after one day."
B000000940,Sample Product 940,Clothing|Men|Shirts,₹1667,₹1589,76%,3.3,"9,159",Great quality product with nice features.,"It is okay, nothing special."
B000000941,Sample Product 941,Electronics|TV|Smart,₹828,₹5078,16%,3.0,"20,652",Great quality product with nice features.,"Terrible, broke after one day."
B000000942,Sample Product 942,Clothing|Men|Shirts,₹2143,₹9627,57%,3.2,"3,159",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000943,Sample Product 943,Electronics|TV|Smart,₹4297,₹655,79%,3.6,"20,009",Great quality product with nice features.,"Terrible, broke after one day."
B000000944,Sample Product 944,Electronics|TV|Smart,₹3596,₹9762,9%,2.5,"46,203",Great quality product with nice features.,Do not buy this waste of money.
B000000945,Sample Product 945,Home|Kitchen|Appliances,₹878,₹2458,31%,3.7,"4,939",Great quality product with nice features.,"Terrible, broke after one day."
B000000946,Sample Product 946,Electronics|TV|Smart,₹313,₹6844,16%,4.4,"38,186",Great quality product with nice features.,"It is okay, nothing special."
B000000947,Sample Product 947,Clothing|Men|Shirts,₹3862,₹6279,21%,4.3,"22,389",Great quality product with nice features.,"It is okay, nothing special."
B000000948,Sample Product 948,Computers|Laptops|Gaming,₹1676,₹6644,10%,2.5,"8,882",Great quality product with nice features.,"Terrible, broke after one day."
B000000949,Sample Product 949,Electronics|TV|Smart,₹2548,₹5563,9%,2.4,"5,604",Great quality product with nice features.,"It is okay, nothing special."
B000000950,Sample Product 950,Home|Kitchen|Appliances,₹3036,₹4330,61%,2.8,"34,981",Great quality product with nice features.,"It is okay, nothing special."
B000000951,Sample Product 951,Clothing|Men|Shirts,₹3217,₹9546,32%,3.1,"22,505",Great quality product with nice features.,Do not buy this waste of money.
B000000952,Sample Product 952,Electronics|TV|Smart,₹691,₹9331,73%,3.2,"16,767",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000953,Sample Product 953,Clothing|Men|Shirts,₹2820,₹7159,63%,4.0,"28,387",Great quality product with nice features.,Do not buy this waste of money.
B000000954,Sample Product 954,Home|Kitchen|Appliances,₹813,₹941,37%,2.2,"11,696",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000955,Sample Product 955,Home|Kitchen|Appliances,₹1035,₹6540,66%,2.1,"17,797",Great quality product with nice features.,Do not buy this waste of money.
B000000956,Sample Product 956,Clothing|Men|Shirts,₹4437,₹6425,54%,3.2,"42,544",Great quality product with nice features.,"Terrible, broke after one day."
B000000957,Sample Product 957,Electronics|TV|Smart,₹101,₹7858,23%,4.1,"14,560",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000958,Sample Product 958,Computers|Laptops|Gaming,₹2948,₹5128,73%,2.6,"38,915",Great quality product with nice features.,"Terrible, broke after one day."
B000000959,Sample Product 959,Home|Kitchen|Appliances,₹4144,₹6870,70%,3.9,"33,140",Great quality product with nice features.,"Amazing product, totally worth it!"
B000000960,Sample Product 960,Electronics|TV|Smart,₹2049,₹1448,51%,2.8,"38,334",Great quality product with nice features.,Really good for the price. Fast shipping.
B000000961,Sample Product 961,Electronics|TV|Smart,₹1017,₹8679,43%,4.7,"8,803",Great quality product with nice features.,"It is okay, nothing special."
